drone_id,missile_id,generation,proximity_best,duration_best_s,final_coarse_full_s
FY1,M3,48,-422.6800545427045,0.0,
FY1,M3,49,-422.68005191225325,0.0,
FY1,M3,50,-422.68005191225325,0.0,
FY1,M3,51,-422.68005191225325,0.0,
FY1,M3,52,-422.68005096035563,0.0,
FY1,M3,53,-422.68005096035563,0.0,
FY1,M3,54,-422.68005096035563,0.0,
FY1,M3,55,-422.6800509387646,0.0,
FY1,M3,56,-422.6800509387646,0.0,
FY1,M3,57,-422.68005090800966,0.0,
FY1,M3,58,-422.6800508663218,0.0,
FY1,M3,59,-422.6800508578193,0.0,
FY1,M3,60,-422.680050833355,0.0,
FY1,M3,61,-422.680050833355,0.0,
FY1,M3,62,-422.6800508227123,0.0,
FY1,M3,63,-422.68005081682844,0.0,
FY1,M3,64,-422.68005081682844,0.0,
FY1,M3,65,-422.68005080952753,0.0,
FY1,M3,66,,0.0,
FY1,M3,67,,0.0,
FY1,M3,68,,0.0,
FY1,M3,69,,0.0,
FY1,M3,70,,0.0,
FY1,M3,71,,0.0,
FY1,M3,72,,0.0,
FY1,M3,73,,0.0,
FY1,M3,74,,0.0,
FY1,M3,75,,0.0,
FY1,M3,76,,0.0,
FY1,M3,77,,0.0,
FY1,M3,78,,0.0,
FY1,M3,79,,0.0,
FY1,M3,80,,0.0,
FY1,M3,81,,0.0,
FY1,M3,82,,0.0,
FY1,M3,83,,0.0,
FY1,M3,84,,0.0,
FY1,M3,85,,0.0,
FY1,M3,86,,0.0,
FY1,M3,87,,0.0,
FY1,M3,88,,0.0,
FY1,M3,89,,0.0,
FY1,M3,90,,0.0,0.0
FY2,M1,0,-0.17800367491517077,4.663769432058105,
FY2,M1,1,-0.17800367491517077,4.663769432058105,
FY2,M1,2,-0.17800367491517077,4.663769432058105,
FY2,M1,3,-0.17800367491517077,4.663769432058105,
FY2,M1,4,-0.17800367491517077,4.663769432058105,
FY2,M1,5,-0.17800367491517077,4.663769432058105,
FY2,M1,6,-0.17800367491517077,4.663769432058105,
FY2,M1,7,-0.17800367491517077,4.663769432058105,
FY2,M1,8,-0.17800367491517077,4.663769432058105,
FY2,M1,9,-0.17800367491517077,4.663769432058105,
FY2,M1,10,-0.17800367491517077,4.663769432058105,
FY2,M1,11,-0.17800367491517077,4.663769432058105,
FY2,M1,12,-0.17800367491517077,4.663769432058105,
FY2,M1,13,-0.17800367491517077,4.663769432058105,
FY2,M1,14,-0.17800367491517077,4.663769432058105,
FY2,M1,15,-0.17800367491517077,4.663769432058105,
FY2,M1,16,-0.17800367491517077,4.663769432058105,
FY2,M1,17,-0.17800367491517077,4.663769432058105,
FY2,M1,18,-0.17800367491517077,4.663769432058105,
FY2,M1,19,-0.17800367491517077,4.663769432058105,
FY2,M1,20,-0.17800367491517077,4.663769432058105,
FY2,M1,21,-0.17800367491517077,4.663769432058105,
FY2,M1,22,-0.17800367491517077,4.663769432058105,
FY2,M1,23,-0.17800367491517077,4.663769432058105,
FY2,M1,24,-0.17800367491517077,4.663769432058105,
FY2,M1,25,-0.17800367491517077,4.663769432058105,
FY2,M1,26,-0.17800367491517077,4.663769432058105,
FY2,M1,27,-0.17800367491517077,4.663769432058105,
FY2,M1,28,-0.17800367491517077,4.663769432058105,
FY2,M1,29,-0.17800367491517077,4.663769432058105,
FY2,M1,30,-0.17800367491517077,4.663769432058105,
FY2,M1,31,-0.17800367491517077,4.663769432058105,
