heading_error_deg,speed_error_mps,release_delay_s,fuse_error_s,effective_duration_s
0.34901032095646334,0.7517193493486262,0.0010045567995893847,-0.07092668047377824,4.578948010245686
0.9498267446986187,0.9581938116209616,0.0979930640519404,-0.021921431800600077,3.7961954088589476
-0.20922349988028427,0.8830228079200078,0.011149307382779137,-0.032534325852984346,4.584981378042308
0.814920258679146,-3.460910995387658,0.08671403036833779,-0.12191859544373305,4.541305168150718
0.5981287917595148,2.7492477498073282,0.03133665083839315,0.11212040614746577,3.345427002898922
0.5603099872000735,-1.067870872874035,0.010407372334141015,0.017011598878687306,4.251307661491363
0.53300643100931,-0.29306571069184806,0.03785190567911582,0.05341926451282021,3.788401997414169
-0.20920581020689663,0.31860144266064794,0.02359666883129748,-0.041616614542369,4.585457066892435
0.7101187846241138,-0.8448810111046398,0.006309624141637139,0.058034567528976455,3.9086485173793553
-0.9785873068242336,-2.5312524149367173,0.12935487801632178,-0.022303950871052754,4.387566677734606
-1.3650739500165379,0.03188463655110461,0.10274749821683923,0.004584688955836572,4.394041562830724
0.44947613415238147,-0.08246945597834804,0.09508729020399309,-0.01727276287973966,3.977430810123273
