stage,seed,generation,best_duration_s,mean_duration_s
centerline_proxy,19,62,6.3991116352590325,6.398644838215109
centerline_proxy,19,63,6.3991631830697635,6.398722234120388
centerline_proxy,19,64,6.3991631830697635,6.3987644249050355
centerline_proxy,19,65,6.3991631830697635,6.398796978787109
centerline_proxy,19,66,6.3991631830697635,6.398820435900228
centerline_proxy,19,67,6.3991631830697635,6.398861362334429
centerline_proxy,19,68,6.3991631830697635,6.398898181798957
centerline_proxy,19,69,6.3991631830697635,6.398923725045078
centerline_proxy,19,70,6.3991667243872925,6.39895007430837
centerline_proxy,19,71,6.3991667243872925,6.398975874435499
centerline_proxy,19,72,6.3991667243872925,6.398991308452034
centerline_proxy,19,73,6.3991667243872925,6.399009695232323
centerline_proxy,19,74,6.3991667243872925,6.39902826057975
centerline_proxy,19,75,6.3991667243872925,6.399037916179896
centerline_proxy,19,76,6.3991667243872925,6.3990483889620755
centerline_proxy,19,77,6.3991667243872925,6.399065117724978
centerline_proxy,19,78,6.3991667243872925,6.399072139626776
centerline_proxy,19,79,6.3991667243872925,6.399088200812056
centerline_proxy,19,80,6.3991667243872925,6.39909514856443
centerline_proxy,19,81,6.3991667243872925,6.3991032141295765
centerline_proxy,19,82,6.3991667243872925,6.39911205861977
centerline_proxy,19,83,6.3991667243872925,6.39912008877184
centerline_proxy,19,84,6.399168064189959,6.39912576126517
centerline_proxy,19,85,6.399168064189959,6.3991299405213535
centerline_proxy,19,86,6.399169412583669,6.39913309965673
centerline_proxy,19,87,6.399169412583669,6.399140874171133
centerline_proxy,19,88,6.399170422414163,6.3991435868535245
centerline_proxy,19,89,6.399172372808092,6.399148373436984
centerline_proxy,19,90,6.399175941575503,6.39915226277447
centerline_proxy,19,91,6.399175941575503,6.399155670990773
centerline_proxy,19,92,6.399175941575503,6.399158502840134
centerline_proxy,19,93,6.399177571282825,6.399160867453658
centerline_proxy,19,94,6.399177571282825,6.399163042242462
centerline_proxy,19,95,6.399177571282825,6.399164704198409
centerline_proxy,19,96,6.399177571282825,6.399166277227689
centerline_proxy,19,97,6.399177645935942,6.3991676132202855
centerline_proxy,19,98,6.399177645935942,6.399168812840708
centerline_proxy,19,99,6.399177645935942,6.39916944487652
centerline_proxy,19,100,6.399177829845978,6.399170478806223
centerline_proxy,19,101,6.399177829845978,6.399171341753495
centerline_proxy,19,102,6.399178027570335,6.3991723768053035
centerline_proxy,19,103,6.399178027570335,6.399173166896308
centerline_proxy,19,104,6.3991781932768665,6.399173934566861
centerline_proxy,19,105,6.3991781932768665,6.399174615928439
centerline_proxy,19,106,6.399178594216575,6.399175246695598
centerline_proxy,19,107,6.399178594216575,6.399175588880526
centerline_proxy,19,108,6.399178791308726,6.39917605967364
centerline_proxy,19,109,6.399178791308726,6.399176301585253
centerline_proxy,19,110,6.399178791308726,6.399176486946095
centerline_proxy,19,111,6.399178841224411,6.399176773547541
centerline_proxy,19,112,6.399178841224411,6.399177037035316
centerline_proxy,19,113,6.399179301741125,6.399177286981095
centerline_proxy,19,114,6.399179301741125,6.399177415562788
centerline_proxy,19,115,6.399179301741125,6.399177648350288
centerline_proxy,19,116,6.399179301741125,6.399177823138359
centerline_proxy,19,117,6.399179301741125,6.399177940554897
centerline_proxy,19,118,6.399179301741125,6.399178071610766
centerline_proxy,19,119,6.399179301741125,6.39917816969879
centerline_proxy,19,120,6.399179301741125,6.399178275975498
centerline_proxy,19,121,6.399179301741125,6.399178431635194
centerline_proxy,19,122,6.399179301741125,6.399178519638712
centerline_proxy,19,123,6.399179301741125,6.399178588833035
centerline_proxy,19,124,6.399179301741125,6.399178657246057
centerline_proxy,19,125,6.399179301741125,6.399178740871754
centerline_proxy,19,126,6.399179301741125,6.399178783211091
centerline_proxy,19,127,6.399179301741125,6.399178864476177
centerline_proxy,19,128,6.399179355194532,6.399178918887724
centerline_proxy,19,129,6.399179355194532,6.399178964725062
centerline_proxy,19,130,6.399179355194532,6.3991789957179765
centerline_proxy,19,131,6.399179355194532,6.399179026814037
centerline_proxy,19,132,6.399179355194532,6.3991790656198315
centerline_proxy,19,133,6.399179355194532,6.3991790925141965
centerline_proxy,19,134,6.399179355194532,6.399179133920201
centerline_proxy,19,135,6.399179355194532,6.399179159166254
centerline_proxy,19,136,6.399179355194532,6.399179184014447
centerline_proxy,19,137,6.399179355194532,6.39917919848936
centerline_proxy,19,138,6.399179355194532,6.399179217284425
centerline_proxy,19,139,6.399179355194532,6.399179233858597
centerline_proxy,19,140,6.399179356540555,6.399179248995017
centerline_proxy,19,141,6.39917936666773,6.3991792634163875
centerline_proxy,19,142,6.39917936666773,6.39917927303554
centerline_proxy,19,143,6.39917936666773,6.399179284229101
centerline_proxy,19,144,6.39917936666773,6.399179294686558
centerline_proxy,19,145,6.39917936666773,6.399179302364335
centerline_proxy,19,146,6.39917936666773,6.399179311215544
centerline_proxy,19,147,6.39917936666773,6.399179320375344
centerline_proxy,19,148,6.39917936666773,6.399179325579138
centerline_proxy,19,149,6.399179368177085,6.399179329778674
centerline_proxy,19,150,6.399179372180798,6.399179336248622
centerline_proxy,19,151,6.399179372180798,6.399179338840402
centerline_proxy,19,152,6.399179373524913,6.399179343016449
centerline_proxy,19,153,6.399179373524913,6.399179346659404
centerline_proxy,19,154,6.399179374302736,6.399179349870974
centerline_proxy,19,155,6.399179374302736,6.399179352629422
centerline_proxy,19,156,6.399179374302736,6.399179355315535
centerline_proxy,19,157,6.399179374302736,6.399179357497759
centerline_proxy,19,158,6.399179374302736,6.399179359894022
centerline_proxy,19,159,6.399179375407176,6.3991793612134416
centerline_proxy,19,160,6.399179375407176,6.3991793627684315
centerline_proxy,19,161,6.399179375407176,6.399179363858234
centerline_proxy,19,162,6.399179375407176,6.399179365127974
centerline_proxy,19,163,6.399179375407176,6.399179366566852
centerline_proxy,19,164,6.399179375407176,6.3991793679172915
centerline_proxy,19,165,6.399179375407176,6.399179368925541
centerline_proxy,19,166,6.399179375407176,6.399179369380954
centerline_proxy,19,167,6.39917937557476,6.399179370400743
centerline_proxy,19,168,6.39917937689785,6.3991793712879455
centerline_proxy,19,169,6.39917937689785,6.39917937197627
centerline_proxy,19,170,6.399179377389943,6.399179372722436
centerline_proxy,19,171,6.399179377389943,6.399179373161797
centerline_proxy,19,172,6.399179377389943,6.399179373592862
centerline_proxy,19,173,6.399179377552575,6.39917937397019
centerline_proxy,19,174,6.399179377552575,6.399179374450771
centerline_proxy,19,175,6.399179377814518,6.399179374827831
centerline_proxy,19,176,6.3991793779025485,6.399179375153052
centerline_proxy,19,177,6.3991793779025485,6.399179375615214
centerline_proxy,19,178,6.3991793779025485,6.399179375914926
centerline_proxy,19,179,6.3991793779025485,6.3991793762504585
centerline_proxy,19,180,6.3991793779025485,6.399179376430167
centerline_proxy,19,181,6.399179378197759,6.399179376640797
centerline_proxy,19,182,6.399179378197759,6.399179376818654
centerline_proxy,19,183,6.3991793783913975,6.399179376983977
centerline_proxy,19,184,6.3991793783913975,6.399179377117489
centerline_proxy,19,185,6.3991793783913975,6.3991793772138905
centerline_proxy,19,186,6.3991793783913975,6.399179377379058
centerline_proxy,19,187,6.399179378427996,6.399179377463256
centerline_proxy,19,188,6.399179378624317,6.3991793775680215
centerline_proxy,19,189,6.399179378624317,6.3991793777042325
centerline_proxy,19,190,6.399179378624317,6.399179377820317
centerline_proxy,19,191,6.399179378624317,6.399179377887759
centerline_proxy,19,192,6.399179378624317,6.399179377993823
centerline_proxy,19,193,6.399179378643036,6.399179378083523
centerline_proxy,19,194,6.399179378643036,6.399179378146725
centerline_proxy,19,195,6.399179378643036,6.399179378195075
centerline_proxy,19,196,6.3991793786709525,6.399179378236222
centerline_proxy,19,197,6.3991793786709525,6.399179378289837
centerline_proxy,19,198,6.3991793786709525,6.399179378324967
centerline_proxy,19,199,6.3991793786709525,6.399179378348278
centerline_proxy,19,200,6.3991793786709525,6.399179378397869
coarse_complete_cylinder,20250804,0,6.062089814540747,0.40039008293897727
coarse_complete_cylinder,20250804,1,6.062089814540747,0.6848650950615415
coarse_complete_cylinder,20250804,2,6.062089814540747,0.9304204624631842
coarse_complete_cylinder,20250804,3,6.062089814540747,1.2437989521311665
coarse_complete_cylinder,20250804,4,6.062089814540747,1.7620903372476777
coarse_complete_cylinder,20250804,5,6.062089814540747,2.2402689006865386
coarse_complete_cylinder,20250804,6,6.062089814540747,2.7390122399282313
coarse_complete_cylinder,20250804,7,6.062089814540747,2.9137312263931165
coarse_complete_cylinder,20250804,8,6.062089814540747,3.0025099378058795
coarse_complete_cylinder,20250804,9,6.062089814540747,3.058429187278595
coarse_complete_cylinder,20250804,10,6.062089814540747,3.1139295491043293
coarse_complete_cylinder,20250804,11,6.062089814540747,3.135028815671208
coarse_complete_cylinder,20250804,12,6.062089814540747,3.1751502516881835
coarse_complete_cylinder,20250804,13,6.062089814540747,3.1948169036268816
coarse_complete_cylinder,20250804,14,6.062089814540747,3.2336766885166432
coarse_complete_cylinder,20250804,15,6.062089814540747,3.394412117862098
coarse_complete_cylinder,20250804,16,6.062089814540747,3.500872322745831
coarse_complete_cylinder,20250804,17,6.062089814540747,3.5896261056112326
coarse_complete_cylinder,20250804,18,6.062089814540747,3.668418962330108
coarse_complete_cylinder,20250804,19,6.062089814540747,3.769373608475945
coarse_complete_cylinder,20250804,20,6.062089814540747,3.8870429495322156
coarse_complete_cylinder,20250804,21,6.062089814540747,3.9855022873055495
coarse_complete_cylinder,20250804,22,6.297611277697294,4.1213178233690355
coarse_complete_cylinder,20250804,23,6.297611277697294,4.140661472843735
coarse_complete_cylinder,20250804,24,6.297611277697294,4.220829505402204
coarse_complete_cylinder,20250804,25,6.297611277697294,4.288177661983293
coarse_complete_cylinder,20250804,26,6.297611277697294,4.337974944027617
coarse_complete_cylinder,20250804,27,6.297611277697294,4.382034903925086
coarse_complete_cylinder,20250804,28,6.297611277697294,4.412251403758745
coarse_complete_cylinder,20250804,29,6.297611277697294,4.499513424913395
coarse_complete_cylinder,20250804,30,6.297611277697294,4.5530796974534855
coarse_complete_cylinder,20250804,31,6.297611277697294,4.597875107105813
coarse_complete_cylinder,20250804,32,6.297611277697294,4.7350988930708064
coarse_complete_cylinder,20250804,33,6.297611277697294,4.882232933270234
coarse_complete_cylinder,20250804,34,6.398565944180131,4.959161810092843
coarse_complete_cylinder,20250804,35,6.398565944180131,5.072188606086042
coarse_complete_cylinder,20250804,36,6.398565944180131,5.246380822127316
coarse_complete_cylinder,20250804,37,6.398565944180131,5.438113300843757
coarse_complete_cylinder,20250804,38,6.398565944180131,5.609580443472639
coarse_complete_cylinder,20250804,39,6.398565944180131,5.749728782427286
coarse_complete_cylinder,20250804,40,6.398565944180131,5.979107501796603
coarse_complete_cylinder,20250804,41,6.398565944180131,6.124466750111879
coarse_complete_cylinder,20250804,42,6.398565944180131,6.1754973700177
coarse_complete_cylinder,20250804,43,6.398565944180131,6.231155859285195
coarse_complete_cylinder,20250804,44,6.398565944180131,6.274198200502227
coarse_complete_cylinder,20250804,45,6.398565944180131,6.291803417761492
coarse_complete_cylinder,20250804,46,6.398565944180131,6.313570504111908
coarse_complete_cylinder,20250804,47,6.398565944180131,6.333107586571649
coarse_complete_cylinder,20250804,48,6.398565944180131,6.351758390598186
coarse_complete_cylinder,20250804,49,6.398722244832145,6.364789999681461
coarse_complete_cylinder,20250804,50,6.398722244832145,6.3751007395512085
coarse_complete_cylinder,20250804,51,6.398722244832145,6.382148793049388
coarse_complete_cylinder,20250804,52,6.398722244832145,6.388822146174466
coarse_complete_cylinder,20250804,53,6.3987608606496496,6.3927757179250415
coarse_complete_cylinder,20250804,54,6.3987608606496496,6.3954909688958095
coarse_complete_cylinder,20250804,55,6.3987608606496496,6.397339022747399
coarse_complete_cylinder,20250804,56,6.3987608606496496,6.39787136465198
coarse_complete_cylinder,20250804,57,6.398826341485997,6.398421538872235
coarse_complete_cylinder,20250804,58,6.398941191801481,6.398513601807531
coarse_complete_cylinder,20250804,59,6.398962468529606,6.39861284739391
coarse_complete_cylinder,20250804,60,6.398962468529606,6.39865806244555
coarse_complete_cylinder,20250804,61,6.398962468529606,6.398691746265649
coarse_complete_cylinder,20250804,62,6.398962468529606,6.398726797311479
coarse_complete_cylinder,20250804,63,6.398991071318488,6.398763537819306
coarse_complete_cylinder,20250804,64,6.398991071318488,6.398781017400198
coarse_complete_cylinder,20250804,65,6.398991071318488,6.3988073881672465
coarse_complete_cylinder,20250804,66,6.398991071318488,6.398823138419264
coarse_complete_cylinder,20250804,67,6.398993154627502,6.3988522726448895
coarse_complete_cylinder,20250804,68,6.399039527534128,6.3988746547150175
coarse_complete_cylinder,20250804,69,6.399039527534128,6.398889501154248
coarse_complete_cylinder,20250804,70,6.399039527534128,6.398904021400116
coarse_complete_cylinder,20250804,71,6.399042602246785,6.398919623419961
coarse_complete_cylinder,20250804,72,6.399042602246785,6.398931181551788
coarse_complete_cylinder,20250804,73,6.399042602246785,6.39894094804948
coarse_complete_cylinder,20250804,74,6.399042602246785,6.398950979260074
coarse_complete_cylinder,20250804,75,6.399042602246785,6.398960226864172
coarse_complete_cylinder,20250804,76,6.399042602246785,6.398967840319863
coarse_complete_cylinder,20250804,77,6.399042602246785,6.398978350243848
coarse_complete_cylinder,20250804,78,6.399042602246785,6.398984029895741
coarse_complete_cylinder,20250804,79,6.399042602246785,6.398993090373412
coarse_complete_cylinder,20250804,80,6.399042602246785,6.399001342657065
coarse_complete_cylinder,20250804,81,6.399058720605628,6.399008355198668
coarse_complete_cylinder,20250804,82,6.399058720605628,6.399011083470288
coarse_complete_cylinder,20250804,83,6.399058720605628,6.399016167536477
coarse_complete_cylinder,20250804,84,6.399058720605628,6.399018489694939
coarse_complete_cylinder,20250804,85,6.399058720605628,6.399021143811167
coarse_complete_cylinder,20250804,86,6.399058720605628,6.399023839337396
coarse_complete_cylinder,20250804,87,6.399058720605628,6.399029455497533
coarse_complete_cylinder,20250804,88,6.399058720605628,6.399033045471499
coarse_complete_cylinder,20250804,89,6.399058720605628,6.399036513531793
coarse_complete_cylinder,20250804,90,6.399058720605628,6.399039004358435
